age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
43,Male,172.7,72.6,24.33,Normal,1645.4,2978.2,High Activity,1.81,10.0,8.0,True,Maintenance,9,6,real,validation
65,Female,162.6,53.5,20.25,Normal,1164.7,2108.1,High Activity,1.81,48.0,0.0,True,Fat Loss,3,1,real,validation
48,Male,193.0,86.2,23.13,Normal,1896.9,3433.3,High Activity,1.81,20.0,2.0,True,Maintenance,9,6,real,validation
59,Female,167.6,81.6,29.05,Overweight,1466.5,2654.3,High Activity,1.81,8.0,0.0,True,Maintenance,9,7,real,validation
28,Male,154.9,74.8,31.18,Obese,1675.6,3032.9,High Activity,1.81,100.0,0.0,True,Fat Loss,3,3,real,validation
64,Male,170.2,99.8,34.46,Obese,1878.6,3400.3,High Activity,1.81,20.0,4.0,True,Fat Loss,3,3,real,validation
54,Female,162.6,49.0,18.54,Normal,1170.4,2118.4,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,validation
41,Female,167.6,67.1,23.89,Normal,1410.2,2552.4,High Activity,1.81,14.0,0.0,True,Fat Loss,3,1,real,validation
29,Male,182.9,86.2,25.77,Overweight,1956.0,3540.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,validation
19,Male,154.9,74.8,31.18,Obese,1726.7,3125.4,High Activity,1.81,2.0,3.0,True,Fat Loss,3,3,real,validation
65,Male,175.3,79.4,25.84,Overweight,1623.9,2939.2,High Activity,1.81,40.0,8.0,True,Fat Loss,3,2,real,validation
44,Male,154.9,93.0,38.73,Obese,1827.9,2358.0,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,validation
19,Male,188.0,79.4,22.47,Normal,1946.0,3522.2,High Activity,1.81,10.0,10.0,True,Muscle Gain,6,5,real,validation
51,Male,180.3,90.7,27.89,Overweight,1879.6,3402.2,High Activity,1.81,3.0,3.0,True,Fat Loss,3,2,real,validation
21,Female,200.7,52.2,12.96,Underweight,1460.7,2643.8,High Activity,1.81,5.0,4.0,True,Muscle Gain,6,4,real,validation
60,Male,182.9,99.8,29.84,Overweight,1962.3,3041.5,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,2,real,validation
41,Female,170.2,63.5,21.93,Normal,1384.5,2505.9,High Activity,1.81,15.0,0.0,True,Maintenance,9,6,real,validation
45,Male,175.3,86.2,28.06,Overweight,1828.6,3309.7,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,validation
35,Male,180.3,72.6,22.32,Normal,1727.4,3126.6,High Activity,1.81,10.0,2.0,True,Maintenance,9,6,real,validation
23,Male,182.9,90.7,27.12,Overweight,2050.8,3711.9,High Activity,1.81,5.0,10.0,True,Fat Loss,3,2,real,validation
58,Male,154.9,113.4,47.24,Obese,2021.8,2608.2,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,validation
60,Male,172.7,74.8,25.09,Overweight,1579.3,2858.5,High Activity,1.81,0.0,6.0,True,Maintenance,9,7,real,validation
21,Female,160.0,62.1,24.27,Normal,1427.0,2582.9,High Activity,1.81,8.0,5.0,True,Muscle Gain,6,5,real,validation
40,Male,190.5,99.8,27.5,Overweight,2112.4,3823.4,High Activity,1.81,40.0,0.0,True,Fat Loss,3,2,real,validation
18,Male,193.0,99.8,26.78,Overweight,2249.5,4071.5,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,validation
53,Male,182.9,83.9,25.09,Overweight,1789.3,2308.2,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,2,real,validation
56,Male,154.9,88.5,36.84,Obese,1699.0,3075.1,High Activity,1.81,8.0,2.0,True,Fat Loss,3,3,real,validation
60,Male,195.6,106.6,27.87,Overweight,2114.4,3827.0,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,validation
40,Male,182.9,117.9,35.26,Obese,2318.9,4197.2,High Activity,1.81,14.0,7.0,True,Fat Loss,3,3,real,validation
27,Male,182.9,72.6,21.7,Normal,1785.0,3230.9,High Activity,1.81,10.0,2.0,True,Maintenance,9,6,real,validation
33,Female,162.6,68.0,25.75,Overweight,1437.5,2601.8,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,validation
45,Female,167.6,61.2,21.79,Normal,1338.3,2422.4,High Activity,1.81,5.0,2.0,True,Maintenance,9,6,real,validation
40,Female,160.0,68.0,26.57,Overweight,1399.3,2532.7,High Activity,1.81,30.0,0.0,True,Fat Loss,3,2,real,validation
54,Female,175.3,77.1,25.1,Overweight,1469.8,1896.0,Low Activity,1.29,2.0,0.0,True,Maintenance,7,7,real,validation
35,Female,170.2,86.2,29.76,Overweight,1620.2,2932.5,High Activity,1.81,80.0,20.0,True,Fat Loss,3,2,real,validation
28,Female,172.7,127.0,42.57,Obese,2035.9,3684.9,High Activity,1.81,7.0,0.0,True,Fat Loss,3,3,real,validation
60,Male,175.3,94.3,30.72,Obese,1852.8,3353.5,High Activity,1.81,35.0,0.0,True,Fat Loss,3,3,real,validation
49,Female,154.9,90.7,37.79,Obese,1554.3,2813.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
57,Female,170.2,54.4,18.79,Normal,1231.3,2228.7,High Activity,1.81,30.0,5.0,True,Maintenance,9,6,real,validation
52,Female,154.9,59.0,24.56,Normal,1247.7,2258.3,High Activity,1.81,6.0,6.0,True,Fat Loss,3,1,real,validation
61,Male,182.9,100.7,30.11,Obese,1968.7,3563.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
60,Female,175.3,113.4,36.92,Obese,1779.3,3220.6,High Activity,1.81,80.0,0.0,True,Fat Loss,3,3,real,validation
55,Male,190.5,117.9,32.5,Obese,2270.3,4109.2,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,validation
65,Female,157.5,61.2,24.69,Normal,1220.3,2208.7,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,validation
18,Female,167.6,53.5,19.05,Normal,1383.9,2504.9,High Activity,1.81,10.0,0.0,True,Muscle Gain,6,5,real,validation
54,Female,167.6,59.0,20.98,Normal,1278.4,2313.9,High Activity,1.81,15.0,0.0,True,Maintenance,9,6,real,validation
59,Male,182.9,108.9,32.55,Obese,2089.5,3782.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
50,Male,154.9,81.6,34.01,Obese,1641.9,2971.8,High Activity,1.81,16.0,0.0,True,Fat Loss,3,3,real,validation
26,Male,172.7,99.8,33.45,Obese,2106.5,2717.4,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,validation
50,Female,162.6,63.5,24.03,Normal,1321.9,2392.7,High Activity,1.81,3.0,3.0,True,Muscle Gain,6,5,real,validation
59,Male,180.3,74.8,23.01,Normal,1621.5,2935.0,High Activity,1.81,20.0,0.0,True,Fat Loss,3,1,real,validation
47,Female,165.1,56.7,20.8,Normal,1279.9,2316.5,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,validation
42,Male,185.4,84.8,24.67,Normal,1876.1,3395.8,High Activity,1.81,15.0,5.0,True,Maintenance,9,6,real,validation
48,Female,175.3,54.4,17.72,Underweight,1286.0,2327.7,High Activity,1.81,15.0,10.0,True,Muscle Gain,6,4,real,validation
63,Male,185.4,95.3,27.71,Overweight,1896.7,3433.0,High Activity,1.81,50.0,0.0,True,Fat Loss,3,2,real,validation
53,Female,165.1,56.7,20.8,Normal,1253.9,2269.5,High Activity,1.81,5.0,1.0,True,Maintenance,9,6,real,validation
35,Male,167.6,90.7,32.28,Obese,1909.5,3456.2,High Activity,1.81,40.0,2.0,True,Fat Loss,3,3,real,validation
28,Female,165.1,54.4,19.97,Normal,1341.2,2427.5,High Activity,1.81,10.0,5.0,True,Maintenance,9,6,real,validation
48,Female,167.6,63.5,22.6,Normal,1346.3,2436.8,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,validation
48,Female,170.2,74.8,25.84,Overweight,1459.0,2640.9,High Activity,1.81,35.0,0.0,True,Fat Loss,3,2,real,validation
57,Female,152.4,52.2,22.46,Normal,1155.3,2091.0,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
47,Male,154.9,108.9,45.35,Obese,2023.5,3662.6,High Activity,1.81,25.0,10.0,True,Fat Loss,3,3,real,validation
50,Male,182.9,83.5,24.95,Normal,1800.3,3258.5,High Activity,1.81,20.0,20.0,True,Maintenance,9,6,real,validation
52,Male,188.0,72.6,20.54,Normal,1667.5,2584.6,Moderate Activity,1.55,2.0,2.0,True,Maintenance,8,6,real,validation
45,Male,154.9,68.0,28.34,Overweight,1488.0,2693.2,High Activity,1.81,40.0,40.0,True,Fat Loss,3,2,real,validation
35,Male,154.9,88.5,36.84,Obese,1818.2,2818.2,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,validation
56,Female,175.3,99.8,32.49,Obese,1670.8,3024.2,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,validation
60,Male,154.9,76.2,31.74,Obese,1512.2,2737.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
49,Female,157.5,55.3,22.31,Normal,1235.0,1593.2,Low Activity,1.29,2.0,0.0,True,Maintenance,7,6,real,validation
62,Female,165.1,72.6,26.63,Overweight,1361.7,1756.6,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,validation
42,Male,172.7,99.8,33.45,Obese,2015.7,3648.4,High Activity,1.81,25.0,3.0,True,Fat Loss,3,3,real,validation
39,Male,154.9,104.3,43.46,Obese,2008.2,3634.8,High Activity,1.81,40.0,15.0,True,Fat Loss,3,3,real,validation
27,Female,162.6,59.0,22.31,Normal,1379.6,2497.0,High Activity,1.81,15.0,0.0,True,Muscle Gain,6,5,real,validation
63,Female,157.5,61.2,24.69,Normal,1228.9,2224.3,High Activity,1.81,30.0,10.0,True,Maintenance,9,6,real,validation
60,Female,165.1,56.7,20.8,Normal,1223.6,2214.7,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
22,Female,162.6,59.0,22.31,Normal,1401.2,2536.2,High Activity,1.81,15.0,6.0,True,Maintenance,9,6,real,validation
49,Female,160.0,64.4,25.15,Overweight,1326.8,2401.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,validation
31,Female,170.2,63.5,21.93,Normal,1427.8,2584.3,High Activity,1.81,10.0,9.0,True,Maintenance,9,6,real,validation
31,Male,154.9,79.4,33.07,Obese,1719.4,3112.1,High Activity,1.81,20.0,10.0,True,Fat Loss,3,3,real,validation
30,Male,154.9,90.7,37.79,Obese,1877.0,2421.3,Low Activity,1.29,1.0,1.0,True,Fat Loss,1,3,real,validation
37,Male,182.9,111.1,33.23,Obese,2244.8,4063.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,validation
64,Female,149.9,77.1,34.34,Obese,1347.8,2439.5,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,validation
44,Female,165.1,70.3,25.79,Overweight,1418.7,2567.8,High Activity,1.81,8.0,0.0,True,Maintenance,9,7,real,validation
23,Male,182.9,99.8,29.84,Overweight,2172.3,3931.9,High Activity,1.81,7.0,7.0,True,Fat Loss,3,2,real,validation
50,Male,180.3,99.8,30.68,Obese,2006.9,3110.6,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,validation
62,Male,154.9,108.9,45.35,Obese,1938.4,2500.5,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,validation
61,Male,182.9,79.4,23.73,Normal,1683.1,2608.9,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,1,real,validation
42,Male,172.7,72.6,24.33,Normal,1651.1,2559.2,Moderate Activity,1.55,1.0,2.0,True,Maintenance,8,6,real,validation
44,Male,190.5,129.3,35.62,Obese,2484.7,4497.2,High Activity,1.81,40.0,30.0,True,Fat Loss,3,3,real,validation
61,Male,154.9,104.3,43.46,Obese,1883.3,3408.7,High Activity,1.81,30.0,1.0,True,Fat Loss,3,3,real,validation
25,Male,172.7,108.9,36.49,Obese,2233.7,4043.1,High Activity,1.81,10.0,6.0,True,Fat Loss,3,3,real,validation
27,Male,154.9,86.2,35.9,Obese,1833.2,2841.5,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,3,real,validation
20,Female,172.7,59.0,19.77,Normal,1441.3,2234.1,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,validation
31,Male,185.4,77.1,22.43,Normal,1835.3,3321.8,High Activity,1.81,50.0,15.0,True,Maintenance,9,6,real,validation
24,Male,180.3,88.5,27.2,Overweight,2002.5,3624.6,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
51,Male,175.3,74.8,24.37,Normal,1642.6,2973.1,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
64,Female,172.7,73.9,24.78,Normal,1389.2,2514.5,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
19,Male,188.0,74.8,21.18,Normal,1885.2,3412.2,High Activity,1.81,25.0,30.0,True,Muscle Gain,6,5,real,validation
32,Male,188.0,129.3,36.59,Obese,2540.6,3937.9,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,3,real,validation
49,Male,182.9,89.8,26.85,Overweight,1891.0,3422.8,High Activity,1.81,5.0,5.0,True,Fat Loss,3,2,real,validation
59,Female,162.6,56.7,21.46,Normal,1220.0,2208.3,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
30,Male,185.4,99.8,29.03,Overweight,2144.8,3882.0,High Activity,1.81,8.0,2.0,True,Fat Loss,3,2,real,validation
56,Female,162.6,72.6,27.46,Overweight,1379.8,2497.5,High Activity,1.81,15.0,5.0,True,Maintenance,9,7,real,validation
62,Male,175.3,72.6,23.63,Normal,1549.7,2805.0,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,validation
51,Male,175.3,78.0,25.4,Overweight,1685.1,3050.1,High Activity,1.81,14.0,7.0,True,Maintenance,9,7,real,validation
62,Female,167.6,63.5,22.6,Normal,1285.7,2327.1,High Activity,1.81,2.0,5.0,True,Maintenance,9,6,real,validation
56,Male,154.9,86.2,35.9,Obese,1668.6,3020.2,High Activity,1.81,20.0,1.0,True,Fat Loss,3,3,real,validation
46,Female,180.3,119.7,36.82,Obese,1914.4,3465.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
40,Male,185.4,104.3,30.34,Obese,2148.8,2771.9,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,validation
57,Male,172.7,90.7,30.41,Obese,1809.0,3274.3,High Activity,1.81,10.0,2.0,True,Fat Loss,3,3,real,validation
62,Female,157.5,56.2,22.68,Normal,1187.1,2148.7,High Activity,1.81,7.0,0.0,True,Maintenance,9,6,real,validation
55,Female,170.2,90.7,31.32,Obese,1575.5,2442.1,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,validation
60,Male,180.3,81.2,24.97,Normal,1700.9,3078.7,High Activity,1.81,10.0,6.0,True,Maintenance,9,6,real,validation
43,Female,157.5,54.4,21.95,Normal,1252.6,2267.2,High Activity,1.81,10.0,6.0,True,Maintenance,9,6,real,validation
30,Female,167.6,74.8,26.63,Overweight,1529.1,2370.1,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,validation
23,Male,170.2,81.6,28.19,Overweight,1868.3,3381.6,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,validation
36,Female,172.7,81.6,27.37,Overweight,1581.8,2863.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
53,Female,152.4,47.6,20.51,Normal,1130.6,2046.5,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,validation
63,Male,170.2,81.6,28.19,Overweight,1641.2,2970.6,High Activity,1.81,10.0,4.0,True,Fat Loss,3,2,real,validation
64,Male,193.0,111.1,29.82,Overweight,2140.2,3873.8,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,validation
20,Female,154.9,99.8,41.57,Obese,1763.8,3192.4,High Activity,1.81,20.0,20.0,True,Fat Loss,3,2,real,validation
65,Male,170.2,79.4,27.41,Overweight,1599.5,2895.1,High Activity,1.81,8.0,4.0,True,Fat Loss,3,2,real,validation
56,Male,190.5,108.9,30.0,Overweight,2143.1,3879.0,High Activity,1.81,18.0,0.0,True,Fat Loss,3,2,real,validation
35,Male,182.9,99.8,29.84,Overweight,2104.2,3808.6,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,validation
27,Female,160.0,46.3,18.07,Underweight,1254.3,2270.2,High Activity,1.81,2.0,8.0,True,Muscle Gain,6,4,real,validation
49,Female,167.6,79.4,28.25,Overweight,1488.8,2307.6,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,validation
34,Male,157.5,78.9,31.82,Obese,1708.4,3092.3,High Activity,1.81,4.0,3.0,True,Fat Loss,3,3,real,validation
34,Female,162.6,78.9,29.87,Overweight,1533.8,1978.6,Low Activity,1.29,2.0,0.0,True,Maintenance,7,7,real,validation
35,Male,188.0,90.7,25.68,Overweight,2007.0,3632.7,High Activity,1.81,8.0,8.0,True,Fat Loss,3,2,real,validation
59,Female,160.0,49.9,19.49,Normal,1149.2,2080.1,High Activity,1.81,5.0,5.0,True,Maintenance,9,6,real,validation
55,Female,152.4,74.8,32.22,Obese,1373.6,2129.2,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,validation
50,Female,162.6,72.6,27.46,Overweight,1405.8,2544.5,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
22,Male,180.3,95.3,29.29,Overweight,2105.0,3810.1,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,validation
42,Female,167.6,90.7,32.28,Obese,1624.0,2939.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
48,Female,167.6,88.5,31.47,Obese,1577.0,2854.4,High Activity,1.81,7.0,3.0,True,Fat Loss,3,3,real,validation
43,Female,154.9,61.2,25.51,Overweight,1307.6,2366.8,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,validation
57,Male,193.0,99.8,26.78,Overweight,2028.1,2616.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,validation
45,Female,165.1,61.2,22.46,Normal,1330.5,2408.1,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,validation
48,Female,172.7,72.6,24.33,Normal,1445.9,2617.1,High Activity,1.81,20.0,2.0,True,Fat Loss,3,1,real,validation
57,Male,185.4,83.9,24.41,Normal,1778.8,2757.1,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,6,real,validation
44,Female,167.6,56.7,20.18,Normal,1300.7,2354.3,High Activity,1.81,15.0,2.0,True,Maintenance,9,6,real,validation
52,Male,175.3,79.4,25.84,Overweight,1697.7,2631.4,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,validation
63,Male,167.6,74.8,26.63,Overweight,1537.9,2783.6,High Activity,1.81,5.0,1.0,True,Maintenance,9,7,real,validation
60,Female,172.7,81.6,27.37,Overweight,1477.9,2674.9,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,validation
49,Female,172.7,72.6,24.33,Normal,1441.6,2234.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,validation
61,Female,154.9,59.0,24.56,Normal,1208.7,2187.8,High Activity,1.81,18.0,2.0,True,Maintenance,9,6,real,validation
56,Male,172.7,82.6,27.67,Overweight,1705.3,3086.6,High Activity,1.81,20.0,2.0,True,Fat Loss,3,2,real,validation
54,Female,157.5,72.6,29.26,Overweight,1372.7,2484.7,High Activity,1.81,7.0,3.0,True,Maintenance,9,7,real,validation
33,Female,162.6,54.4,20.6,Normal,1311.6,1692.0,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,1,real,validation
38,Male,188.0,83.9,23.75,Normal,1898.9,3436.9,High Activity,1.81,5.0,3.0,True,Fat Loss,3,1,real,validation
41,Male,165.1,81.6,29.95,Overweight,1741.7,2246.8,Low Activity,1.29,2.0,1.0,True,Maintenance,7,7,real,validation
62,Male,170.2,72.6,25.06,Overweight,1525.4,2364.3,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,7,real,validation
60,Male,182.9,88.5,26.45,Overweight,1810.4,3276.7,High Activity,1.81,5.0,5.0,True,Fat Loss,3,2,real,validation
46,Female,175.3,67.1,21.86,Normal,1412.1,2556.0,High Activity,1.81,23.0,0.0,True,Fat Loss,3,1,real,validation
44,Female,172.7,72.6,24.33,Normal,1463.3,2648.5,High Activity,1.81,8.0,0.0,True,Maintenance,9,6,real,validation
34,Male,172.7,74.8,25.09,Overweight,1726.9,2227.7,Low Activity,1.29,2.0,1.0,True,Maintenance,7,7,real,validation
41,Female,162.6,62.1,23.52,Normal,1348.3,2440.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,validation
58,Male,154.9,86.2,35.9,Obese,1657.2,2999.6,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,validation
53,Male,170.2,90.7,31.32,Obese,1819.5,3293.3,High Activity,1.81,0.0,8.0,True,Fat Loss,3,3,real,validation
37,Male,188.0,97.5,27.6,Overweight,2086.8,3777.2,High Activity,1.81,10.0,10.0,True,Fat Loss,3,2,real,validation
49,Female,160.0,77.1,30.11,Obese,1444.2,2238.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
52,Female,157.5,52.2,21.03,Normal,1192.7,1848.6,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,1,real,validation
50,Female,162.6,81.6,30.9,Obese,1489.7,2696.3,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,validation
50,Male,188.0,95.3,26.96,Overweight,1982.7,3588.6,High Activity,1.81,5.0,5.0,True,Fat Loss,3,2,real,validation
19,Female,180.3,72.6,22.32,Normal,1595.1,2057.7,Low Activity,1.29,2.0,0.0,True,Muscle Gain,4,5,real,validation
41,Male,180.3,97.5,29.99,Overweight,2027.6,3669.9,High Activity,1.81,4.0,3.0,True,Fat Loss,3,2,real,validation
64,Female,157.5,52.6,21.22,Normal,1144.9,2072.3,High Activity,1.81,6.0,0.0,True,Maintenance,9,6,real,validation
48,Female,124.5,45.4,29.28,Overweight,1044.8,1891.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
44,Male,185.4,113.4,32.98,Obese,2247.6,4068.2,High Activity,1.81,7.0,0.0,True,Fat Loss,3,3,real,validation
48,Female,160.0,62.1,24.27,Normal,1310.1,2371.3,High Activity,1.81,5.0,5.0,True,Fat Loss,3,1,real,validation
50,Female,165.1,99.8,36.61,Obese,1665.3,2581.3,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
41,Female,165.1,81.6,29.95,Overweight,1536.5,2781.1,High Activity,1.81,35.0,0.0,True,Maintenance,9,7,real,validation
54,Male,182.9,88.5,26.45,Overweight,1844.4,3338.4,High Activity,1.81,33.0,0.0,True,Fat Loss,3,2,real,validation
64,Female,172.7,63.5,21.29,Normal,1292.8,2339.9,High Activity,1.81,20.0,2.0,True,Fat Loss,3,1,real,validation
47,Female,175.3,83.9,27.32,Overweight,1563.0,2422.6,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,2,real,validation
26,Female,172.7,90.7,30.41,Obese,1709.0,3093.2,High Activity,1.81,80.0,20.0,True,Fat Loss,3,3,real,validation
50,Male,188.0,91.2,25.81,Overweight,1928.0,2487.1,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,validation
54,Female,162.6,59.0,22.31,Normal,1262.7,2285.4,High Activity,1.81,3.0,3.0,True,Maintenance,9,6,real,validation
29,Female,172.7,64.9,21.74,Normal,1456.9,2258.2,Moderate Activity,1.55,0.0,2.0,True,Muscle Gain,5,5,real,validation
38,Female,154.9,49.0,20.41,Normal,1216.0,2201.0,High Activity,1.81,10.0,3.0,True,Muscle Gain,6,5,real,validation
25,Male,180.3,90.7,27.89,Overweight,2027.2,3669.3,High Activity,1.81,25.0,0.0,True,Fat Loss,3,2,real,validation
46,Female,157.5,47.6,19.2,Normal,1176.7,1823.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,validation
49,Male,185.4,88.5,25.73,Overweight,1885.0,3411.8,High Activity,1.81,5.0,3.0,True,Maintenance,9,7,real,validation
35,Female,170.2,70.3,24.28,Normal,1473.4,2666.8,High Activity,1.81,5.0,7.0,True,Muscle Gain,6,5,real,validation
58,Female,172.7,72.6,24.33,Normal,1402.6,1809.4,Low Activity,1.29,2.0,0.0,True,Maintenance,7,6,real,validation
60,Male,182.9,99.8,29.84,Overweight,1962.3,3551.7,High Activity,1.81,6.0,1.0,True,Fat Loss,3,2,real,validation
24,Male,172.7,81.6,27.37,Overweight,1874.8,3393.4,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,validation
48,Female,175.3,72.6,23.63,Normal,1453.8,2631.4,High Activity,1.81,10.0,10.0,True,Maintenance,9,6,real,validation
54,Male,185.4,93.0,27.05,Overweight,1917.4,3470.4,High Activity,1.81,12.0,1.0,True,Fat Loss,3,2,real,validation
54,Male,182.9,113.4,33.91,Obese,2178.6,3943.3,High Activity,1.81,20.0,5.0,True,Fat Loss,3,3,real,validation
39,Male,188.0,131.5,37.23,Obese,2531.2,4581.5,High Activity,1.81,20.0,0.0,True,Fat Loss,3,3,real,validation
40,Male,175.3,79.4,25.84,Overweight,1765.8,3196.1,High Activity,1.81,7.0,7.0,True,Fat Loss,3,2,real,validation
19,Male,185.4,74.8,21.77,Normal,1873.0,3390.1,High Activity,1.81,0.0,7.0,True,Muscle Gain,6,5,real,validation
57,Female,172.7,76.2,25.54,Overweight,1440.5,2232.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
60,Female,162.6,59.0,22.31,Normal,1236.7,2238.4,High Activity,1.81,6.0,4.0,True,Fat Loss,3,1,real,validation
42,Female,160.0,72.6,28.34,Overweight,1432.6,2593.0,High Activity,1.81,20.0,12.0,True,Fat Loss,3,2,real,validation
45,Female,152.4,70.8,30.47,Obese,1379.2,2496.4,High Activity,1.81,15.0,5.0,True,Fat Loss,3,3,real,validation
46,Female,165.1,59.0,21.63,Normal,1305.2,2362.3,High Activity,1.81,30.0,7.0,True,Maintenance,9,6,real,validation
51,Male,185.4,88.5,25.73,Overweight,1873.6,3391.3,High Activity,1.81,8.0,2.0,True,Fat Loss,3,2,real,validation
45,Female,162.6,81.6,30.9,Obese,1511.3,2735.5,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,validation
29,Male,182.9,77.1,23.06,Normal,1834.4,3320.3,High Activity,1.81,50.0,20.0,True,Muscle Gain,6,5,real,validation
62,Female,167.6,86.2,30.67,Obese,1495.4,2706.7,High Activity,1.81,12.0,0.0,True,Fat Loss,3,3,real,validation
52,Male,154.9,114.8,47.8,Obese,2074.1,3754.2,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,validation
64,Female,170.2,63.0,21.77,Normal,1280.7,2318.1,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,validation
47,Female,154.9,76.2,31.74,Obese,1428.7,2586.0,High Activity,1.81,38.0,3.0,True,Fat Loss,9,2,real,validation
56,Female,167.6,72.6,25.82,Overweight,1395.6,2526.0,High Activity,1.81,40.0,0.0,True,Fat Loss,3,2,real,validation
21,Female,162.6,74.8,28.32,Overweight,1552.3,2809.7,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,validation
55,Female,157.5,45.4,18.29,Underweight,1116.8,2021.3,High Activity,1.81,40.0,20.0,True,Muscle Gain,6,4,real,validation
